"BeatSheetID","TreeFK","Observer","Date","Time","WetLeaves","NumberOfLeaves","AverageLeafLength","Notes","Checks"
133047,"ISJ","Indigo",2022-05-20,14:09:00,0,85,7,NA,NA
133048,"ISM","Indigo",2022-05-20,14:11:00,0,80,8,NA,NA
133049,"ISK","Indigo",2022-05-20,14:12:00,0,60,10,NA,NA
133051,"ISL","Indigo",2022-05-20,14:14:00,0,40,7,NA,NA
133242,"CLZ","Indigo",2022-05-22,09:59:00,0,25,20,NA,NA
133243,"CLY","Indigo",2022-05-22,10:02:00,0,85,8,NA,NA
133244,"CLW","Indigo",2022-05-22,10:07:00,0,150,5,NA,NA
133245,"CLX","Indigo",2022-05-22,10:09:00,0,170,8,NA,NA
133246,"CLV","Indigo",2022-05-22,10:13:00,0,125,7,NA,NA
133248,"CLU","Indigo",2022-05-22,10:19:00,0,400,5,NA,NA
133250,"CLT","Indigo",2022-05-22,10:25:00,0,200,5,NA,NA
133251,"CLR","Indigo",2022-05-22,10:29:00,0,180,5,NA,NA
133253,"CLQ","Indigo",2022-05-22,10:32:00,0,200,4,NA,NA
133254,"CLS","Indigo",2022-05-22,10:35:00,0,35,10,NA,NA
133256,"CNA","Indigo",2022-05-22,10:42:00,0,240,8,NA,NA
133257,"CNC","Indigo",2022-05-22,10:48:00,0,50,11,NA,NA
133259,"CMZ","Indigo",2022-05-22,10:54:00,0,140,7,NA,NA
133261,"CNB","Indigo",2022-05-22,11:04:00,0,35,10,NA,NA
133263,"CND","Indigo",2022-05-22,11:08:00,0,40,9,NA,NA
133267,"CNK","Indigo",2022-05-22,11:25:00,0,175,6,NA,NA
133268,"CNL","Indigo",2022-05-22,11:28:00,0,60,9,NA,NA
133269,"CNJ","Indigo",2022-05-22,11:30:00,0,30,10,NA,NA
133270,"CNM","Indigo",2022-05-22,11:34:00,0,50,7,NA,NA
133271,"CNN","Indigo",2022-05-22,11:35:00,0,100,6,NA,NA
133272,"CNI","Indigo",2022-05-22,11:40:00,0,60,9,NA,NA
133273,"CNH","Indigo",2022-05-22,11:44:00,0,40,12,NA,NA
133274,"CNG","Indigo",2022-05-22,11:47:00,0,75,8,NA,NA
133275,"CNE","Indigo",2022-05-22,11:48:00,0,15,11,NA,NA
133276,"CNF","Indigo",2022-05-22,11:56:00,0,55,9,NA,NA
133681,"CNF","Indigo",2022-05-24,11:55:00,1,35,9,NA,NA
133682,"CNI","Indigo",2022-05-24,11:59:00,1,50,10,NA,NA
133683,"CNE","Indigo",2022-05-24,12:01:00,0,20,10,NA,NA
133684,"CNG","Indigo",2022-05-24,12:04:00,0,80,8,NA,NA
133685,"CNH","Indigo",2022-05-24,12:07:00,0,17,13,NA,NA
133687,"CNK","Indigo",2022-05-24,12:16:00,0,130,6,NA,NA
133688,"CNL","Indigo",2022-05-24,12:17:00,0,35,10,NA,NA
133689,"CNJ","Indigo",2022-05-24,12:19:00,0,35,10,NA,NA
133691,"CNM","Indigo",2022-05-24,12:21:00,0,55,7,NA,NA
133692,"CNN","Indigo",2022-05-24,12:24:00,0,80,6,NA,NA
133694,"CNB","Indigo",2022-05-24,12:44:00,0,40,9,NA,NA
133695,"CND","Indigo",2022-05-24,12:47:00,0,45,8,NA,NA
133697,"CMZ","Indigo",2022-05-24,12:50:00,0,310,7,NA,NA
133698,"CNC","Indigo",2022-05-24,12:55:00,0,70,11,NA,NA
133699,"CNA","Indigo",2022-05-24,12:59:00,0,115,7,NA,NA
133701,"CLS","Indigo",2022-05-24,13:08:00,0,60,9,NA,NA
133702,"CLQ","Indigo",2022-05-24,13:11:00,0,180,5,NA,NA
133704,"CLU","Indigo",2022-05-24,13:14:00,0,175,5,NA,NA
133706,"CLT","Indigo",2022-05-24,13:17:00,0,150,5,NA,NA
133709,"CLR","Indigo",2022-05-24,13:20:00,0,140,5,NA,NA
133712,"CLZ","Indigo",2022-05-24,13:29:00,1,20,20,NA,NA
133713,"CLV","Indigo",2022-05-24,13:30:00,0,100,7,NA,NA
133716,"CLX","Indigo",2022-05-24,13:33:00,0,80,8,NA,NA
133717,"CLW","Indigo",2022-05-24,13:35:00,0,135,6,NA,NA
133719,"CLY","Indigo",2022-05-24,13:37:00,0,55,10,NA,NA
